2018-11-27 11:48:33.587 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.c.SolrCore [[influence_info] ] Opening new SolrCore at [/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/influence_info], dataDir=[/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/influence_info/data/]
2018-11-27 11:48:33.587 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.c.SolrCore [[test] ] Opening new SolrCore at [/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/test], dataDir=[/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/test/data/]
2018-11-27 11:48:33.587 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.c.SolrCore [[paper_info] ] Opening new SolrCore at [/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/paper_info], dataDir=[/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/paper_info/data/]
2018-11-27 11:48:33.636 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.r.XSLTResponseWriter xsltCacheLifetimeSeconds=5
2018-11-27 11:48:33.636 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.r.XSLTResponseWriter xsltCacheLifetimeSeconds=5
2018-11-27 11:48:33.636 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.r.XSLTResponseWriter xsltCacheLifetimeSeconds=5
2018-11-27 11:48:34.119 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2018-11-27 11:48:34.119 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2018-11-27 11:48:34.119 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2018-11-27 11:48:34.120 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2018-11-27 11:48:34.120 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2018-11-27 11:48:34.120 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
